"払い戻し","はらいもどし","repayment, refund, payback"
"授与","じゅよ","awarding, conferment, granting, presentation"
"生態学","せいたいがく","ecology"
"算出","さんしゅつ","calculation, computation"
"不適当","ふてきとう","inadequacy, inappropriateness, unfitness, impropriety"
"少額","しょうがく","small sum (of money), small amount; small denomination (banknote, coin, etc.)"
"貸家","かしや, かしいえ","house for rent"
"陰口","かげぐち","malicious gossip, backbiting, speaking ill behind someone's back"
"火災保険","かさいほけん","fire insurance"
"幾何学","きかがく","geometry"
"平均点","へいきんてん","average mark, mean point"
"日当たり","ひあたり","exposure to the sun, sunny place; per day"
"腐食","ふしょく","rot, decay, erosion; corrosion, etching, rust; saprophagy"
"急病","きゅうびょう","sudden illness"
"上り坂","のぼりざか","ascent, uphill, upward slope; (gradual) upturn, increase"
"乗車券","じょうしゃけん","ticket (for bus, train, etc.), passenger ticket; basic fare ticket (not valid on limited express trains without a supplemental express ticket)"
"例え","たとえ","example; simile, metaphor, allegory, fable, parable"
"細やか","ささやか","small, little, tiny, insignificant, humble, modest, meagre, meager"
"正方形","せいほうけい","square"
"渇き","かわき","thirst; craving, thirst (for love, knowledge, etc.), hunger"
"傑出","けっしゅつ","being outstanding, excelling, being foremost"
"似合い","にあい","well-matched (esp. of a couple), becoming, suitable"
"抜かす","ぬかす","to omit, to leave out, to skip; to overtake, to pass; to say, to speak"
"流れ星","ながれぼし","shooting star, falling star, meteor; blaze (wide white stripe down the face of a horse)"
"大水","おおみず","flood"
"非常口","ひじょうぐち","emergency exit"
"復習","ふくしゅう","review (of learned material), revision"
"日給","にっきゅう","daily wages"
"片思い","かたおもい","unrequited love, one-sided love"
"処方箋","しょほうせん","prescription"
"後の祭り","あとのまつり","a day after the fair, (at a) stage when it's too late"
"返送","へんそう","sending back, return to sender"
"誤植","ごしょく","misprint, typographical error, typo"
"惹かれる","ひかれる","to be charmed by, to be attracted to, to be taken with, to be drawn to"
"晩御飯","ばんごはん","dinner, evening meal"
"昼ご飯","ひるごはん","lunch, midday meal"
"","クイズ","quiz"
"シャボン玉","シャボンだま, しゃぼんだま","soap bubble"
"","セミナー, ゼミナール, セミナール, セミナ","seminar"
"悪影響","あくえいきょう","bad influence, negative influence"
"運転士","うんてんし","(professional) driver (of a taxi, train, etc.), motorman; mate (on a ship), officer"
"運動不足","うんどうぶそく","lack of physical exercise, insufficient exercise, inactivity"
"後","のち","later, afterwards; future; after one's death; descendant"
"自惚れ","うぬぼれ, おのぼれ","conceit, vanity, pride, self-importance, egotism"
"主","ぬし","head (of a household, etc.), leader, master; owner, proprietor, proprietress; subject (of a rumour, etc.), doer (of a deed); guardian spirit (e.g. long-resident beast, usu. with mystical powers), long-time resident (or employee, etc.); husband; you"
"受動的","じゅどうてき","passive"
"従姉妹","いとこ, じゅうしまい","cousin (female)"
"待ちかねる","まちかねる","to wait impatiently for"
"地球温暖化","ちきゅうおんだんか","global warming"
"長話","ながばなし","long talk"
"売り切れる","うりきれる","to be sold out"
"不良品","ふりょうひん","inferior goods, defective product, defective goods"
"労働力","ろうどうりょく","labor, labour, manpower, working force"
"弄る","いじる, まさぐる","to finger, to touch, to play with, to fiddle with, to toy with; to make changes to, to tinker with, to tamper with; to dabble in, to do as a hobby, to play around with; to tease, to make fun of; to grope, to feel around (in one's pocket, bag, etc.)"
"貶す","けなす","to speak ill of, to disparage"
"退く","ひく","to move back, to draw back, to recede, to fall back, to retreat; to lessen, to subside, to ebb, to go down (e.g. of swelling); to resign, to retire, to quit"
"物覚え","ものおぼえ","memory, ability to learn"
"買い得","かいどく","bargain, good buy"
"化学物質","かがくぶっしつ","chemical substances, chemicals"
"路線図","ろせんず","route map (for buses, trains, etc.)"
"予期せぬ","よきせぬ","unexpected, unforeseen"
"逸れる","はぐれる","to lose sight of (one's companions), to stray from; to miss (one's chance to ...)"
"問題ない","もんだいない","no problem, all right, not an issue, unobjectionable"
"退ける","どける","to put something out of the way, to move (something, someone) aside"
"","イースター","Easter"
"","イヤホン, イヤフォン, イヤホーン, イアホン, イアフォン, イヤフォーン","earphones, earphone"
"","カンガルー","kangaroo"
"","ガロン","gallon"
"","キャンペーン","(sales) promotion, (sales, advertising) campaign; campaign (for an election, social change, etc.), movement, drive (fund-raising, recruitment, etc.); (military) campaign"
"","クリケット","cricket (game)"
"","サミット","summit (meeting)"
"","ショパン","Chopin"
"","ジェスチャー, ジェスチャ, ゼスチャー","gesture; charades (game)"
"","スペースシャトル, スペース・シャトル","space shuttle"
"","タンク","tank (of fluid), cistern, vat; tank (military vehicle)"
"","データベース, データーベース","database"
"","ナイター","game under lights (e.g. baseball), night game"
"尼羅","ナイル","Nile (river)"
"","ブラスバンド, ブラス・バンド","brass band"
"","マーガリン","margarine"
"","マーケティング, マーケッティング","marketing"
"","マイホーム, マイ・ホーム","one's (own) house, one's (own) home"
"","メールアドレス, メール・アドレス","email address"
"透明","とうめい","transparent, clear"
"総","そう","whole, total, gross, entire, overall, general (election, manager, etc.)"
"仰向け","あおむけ","facing upward"
"","いっそ","rather, sooner, preferably, might as well, just; on the contrary, if anything"
"投げ出す","なげだす","to throw down, to throw out, to stretch out (one's legs); to abandon, to resign; to give freely, to give generously, to sacrifice (e.g. one's life); to start to throw"
"冒険","ぼうけん","adventure, venture; venture which is unlikely to succeed, risky attempt, danger, hazard, risk"
"死後","しご","after death"
"差し上げる","さしあげる","to lift up, to hold up, to raise; to give, to present, to offer; to do (for someone)"
"観","かん","look, appearance; spectacle, sight; observation meditation; outlook on ..., view of ..."
"恐るべき","おそるべき","terrible, terrifying, dreadful, horrible, horrifying, appalling; astonishing, astounding, staggering, tremendous, awesome, enormous"
"泡","あわ, あぶく","bubble, foam, froth, suds, lather, head (on beer)"
"お願いします","おねがいします","please"
"村人","むらびと","villager"
"比較","ひかく","comparison"
"言語","げんご, ごんご, げんきょ","language"
"王妃","おうひ","queen (consort), empress (consort)"
"","ぐるぐる, グルグル","(turning) round and round, in circles; wrapping around, winding around"
"砂漠","さばく","desert"
"億","おく","hundred million, 100,000,000, 10^8"
"彷徨う","さまよう","to loiter, to putter, to prowl, to wander about, to roam about, to knock around"
"無邪気","むじゃき","innocent, simple-minded"
"","カール","curl (of hair), ringlet"
"九九","くく","multiplication table, times table"
"","にっこり, ニッコリ, にこり, ニコリ","sweetly (smiling), broadly (grinning)"
"処分","しょぶん","disposal, throwing away, selling off; dealing with (a problem), measure; punishment, penalty; putting down (e.g. diseased animal)"
"由","よし","reason, significance, cause; piece of information that one has heard, I hear that ..., it is said that ..."
"何かと","なにかと","one way or another, in many ways, in various ways"
"","ブルー","blue; sad, down (in the dumps)"
"火事","かじ","fire, conflagration"
"壊す","こわす","to break, to destroy, to demolish; to wreck, to ruin, to spoil, to damage; to break (a bill, etc.)"
"紛れる","まぎれる","to disappear into, to be lost in, to slip into, to get mixed in among; to do something under the cover of (confusion, etc.); to be almost indistinguishable, to be confusingly similar; to be diverted from (negative emotions, etc.), to forget about; to be distracted by, to be too absorbed in"
"維持","いじ","maintenance, preservation, improvement"
"外国人","がいこくじん","foreigner, foreign citizen, foreign national, alien, non-Japanese"
"高校生","こうこうせい","senior high school student"
"先端","せんたん","pointed end, tip, point, cusp (of a leaf, crescent moon, etc.), apex (of a curve); forefront, vanguard, spearhead, leading edge"
"大男","おおおとこ","big man, large man, tall man, giant"
"経済","けいざい","economy, economics; finance, (one's) finances, financial circumstances; being economical, economy, thrift"
"何方","どなた","who"
"牧師","ぼくし","pastor, minister, clergyman, reverend"
"行列","ぎょうれつ","line, queue, procession, parade; matrix"
"酒場","さかば","bar, pub, tavern"
"二部","にぶ","two parts, two copies, the second part"
"有利","ゆうり","advantageous, favourable, better, stronger; profitable, lucrative, gainful, paying"
"奥様","おくさま","wife, your wife, his wife, married lady, madam"
"虚しい","むなしい","empty, void, vacant; vain, fruitless, futile, ineffective; lifeless"
"締める","しめる, シメる","to tie, to fasten, to tighten; to wear (necktie, belt), to put on; to total, to sum; to be strict with; to economize, to economise, to cut down on; to salt, to marinate, to pickle, to make sushi adding a mixture of vinegar and salt; to kill (fish, poultry, etc.); to strongly press (someone), to crack down on, to keep under strict control"
"思い込む","おもいこむ","to be convinced (that), to be under the impression (that), to feel sure (that), to assume (that); to make up one's mind, to set one's heart on, to be determined (to do), to be bent on; to be obsessed (with a thought, idea, etc.), to think about obsessively"
"西班牙","スペイン","Spain"
"お辞儀","おじぎ","bow, bowing"
"独特","どくとく","peculiarity, uniqueness, characteristic; understood only by oneself"
"祭り","まつり","festival, feast, matsuri; harassment by an Internet pitchfork mob, online shaming, flaming; galore (as in ""goals galore""), frenzy, mania"
"幸","さち, こう, さき","good luck, fortune, happiness; harvest, yield"
"女優","じょゆう","actress, female actor"
"化ける","ばける","to take the form of (esp. in ref. to a spirit, fox, raccoon dog, etc.), to assume the shape of, to turn oneself into, to transform oneself into; to disguise oneself as; to change radically, to metamorphose; to improve unexpectedly and dramatically (esp. of an actor, artist, rikishi, etc.)"
"執拗い","しつこい, しつっこい","insistent, obstinate, persistent, tenacious; too rich (taste, etc.), fatty, heavy, greasy"
"恰も","あたかも, あだかも","as if, as it were, as though; right then, just then, at that moment"
"","やれやれ","oh!, ah!, oh dear!, good grief!, dear me!, thank God!"
"王様","おうさま","king"
"広大","こうだい","vast, extensive, immense, huge, large, grand, magnificent"
"宮殿","きゅうでん","palace"
"信者","しんじゃ","believer, adherent, devotee, follower; fanboy, fanatic, superfan"
"詫びる","わびる","to apologize, to apologise, to make an apology"
"慣れ","なれ","practice, experience, habituation; being used to, being comfortable with, being experienced in"
"地味","じみ","plain, simple, subdued, sober; reserved (behaviour, attitude, etc.), modest, quiet, unobtrusive; quite, a (little) bit"
"一口","ひとくち","mouthful, morsel, bite; gulp, sip, draft, draught; one word, in short; one share, one contribution"
"努める","つとめる","to endeavor (to do), to endeavour, to try hard, to work hard, to strive, to make an effort, to exert oneself, to devote oneself, to be committed (to doing)"
"概念","がいねん","general idea, concept, notion"
"一冊","いっさつ","one copy (of a book, magazine, etc.), one volume"
"毎年","まいとし, まいねん","every year, yearly, annually"
"毛皮","けがわ, もうひ","fur, skin, pelt; kanji ""fur"" radical"
"抜け出す","ぬけだす","to slip out, to sneak away, to break free, to get through (a difficult situation); to break into the lead, to get ahead; to begin to fall out (e.g. hair); to break out (of a loop)"
"桃","もも, モモ","peach (Prunus persica)"
"ご馳走","ごちそう","treat (esp. food and drink), entertainment, treating someone (to a meal), taking someone to dinner; gorgeous dinner, feast, excellent food, special dish, delicacy"
"粒","つぶ, りゅう, つび, つぼ","grain, bead, drop; counter for small round objects including grains, seeds, pills, drops"
"株","かぶ","stock, share; stump; (clump of) roots, plant with attached roots or stem; strain (of bacteria, etc.); stock company, corporation, kabushiki kaisha, KK; goodwill (of a business), privilege (that comes with a role); reputation, standing, popularity; one's forte"
"葬式","そうしき","funeral"
"革","かわ","leather"
"猛烈","もうれつ","fierce, intense, severe, violent, strong, vehement, terrific, terrible"
"","バック","back, rear; background, backdrop; backing, support, backer, supporter; going backwards, reversing, backing up; reverse (gear); refunding, returning (e.g. profits); back (player); backstroke (swimming); backhand; doggy style (sexual position)"
"成績","せいせき","results, record, grades, marks"
"逃す","のがす","to miss (e.g. a chance), to lose, to let get away; to set free, to let go; to fail to ..."
"手袋","てぶくろ","glove, mitten, mitt"
"史","し","history"
"両者","りょうしゃ","pair, the two, both persons, both things"
"お祖父さん","おじいさん","grandfather; male senior-citizen, old man"
"天地","てんち, あめつち","heaven and earth, the universe, the world, nature; land, world, realm, sphere; top and bottom; gods of heaven and earth"
"赴く","おもむく, おもぶく","to go in the direction of, to proceed toward, to proceed according to, to repair to, to betake oneself to; to become, to face (facts, circumstances, etc.); to abide by, to agree to, to consent to, to obey"
"基本的","きほんてき","fundamental, basic"
"赤","あか","red, crimson, scarlet; red-containing colour (e.g. brown, pink, orange); Red (i.e. communist); red light (traffic); red ink (i.e. in finance or proof-reading), (in) the red; complete, total, perfect, obvious; copper; red 5-point card"
"配る","くばる","to distribute, to hand out, to deliver, to deal out, to serve out; to allot, to allocate, to place (staff, soldiers, etc.), to station"
"押し込む","おしこむ","to push into, to cram into, to stuff into, to crowd into; to break in, to burgle, to burglarize"
"封じる","ふうじる","to seal (e.g. a letter); to prevent (e.g. movement), to forbid, to block (e.g. speech), to seal off (e.g. a building)"
"","レンズ","lens"
"基督","キリスト","Christ"
"呆気","あっけ","being taken aback, state of shock, dumbfoundedness"
"徹底的","てっていてき","thorough, exhaustive, complete"
"象徴","しょうちょう","symbol (of something abstract), emblem, (symbolic) representation"
"茶色","ちゃいろ","brown, light brown, tawny"
"三本","さんぼん","three (long cylindrical things); three-of-a-kind (in a dealt hand)"
"美貌","びぼう","beautiful face, good looks, beauty"
"用途","ようと","use, service, purpose"
"痺れる","しびれる, シビれる, シビレる","to become numb, to go to sleep (e.g. a limb); to get an electric shock, to tingle (from an electric shock); to be excited, to be titillated, to be mesmerized, to be enthralled"
"吸い込む","すいこむ","to inhale, to breathe in, to suck up, to soak up, to absorb; to swallow up (in a crowd, whirlpool, the darkness, etc.), to suck in"
"","マスコミ","mass communication, mass media"
"胴","どう","trunk, torso, body, abdomen, waist; plastron (in kendo), touching the plastron (kimari-te in kendo); frame (of a drum, etc.), sound box (of a shamisen, etc.), hull (of a ship); dealer"
"勤務","きんむ","service, duty, work"
"期間","きかん","period, term, interval"
"","ふらふら, フラフラ","unsteadily (e.g. on one's feet), shakily, staggering, tottering, reeling, dizzily, giddily; wavering (in one's mind), unsteadily, indecisively; aimlessly, unconsciously, whimsically, without thinking"
"用件","ようけん","business, thing to be done, something that should be performed, information that should be conveyed"
"気力","きりょく","willpower, energy, vitality"
"取り巻く","とりまく","to surround, to encircle, to enclose"
"あなた方","あなたがた","you (plural)"
"","パイロット","pilot"
"","そうなると","if that is the case, if it becomes so, when it becomes so"
"立ち寄る","たちよる","to drop in (at), to drop by, to call at, to stop by, to stop off, to stop in"
"万人","ばんにん, ばんじん, まんにん","all people, everybody"
"渋谷","しぶや","Shibuya City (special ward of Tokyo), Shibuya"
"茶碗","ちゃわん","rice bowl, tea cup, teacup"
"余っ程","よっぽど","very, greatly, much, considerably, to a large extent, quite; just about to, almost, very nearly"
"甘える","あまえる","to behave like a spoiled child, to fawn on; to take advantage of, to presume upon (e.g. another's benevolence), to depend on"
"","メール, メイル, メェル","email; mail, post; message (in an instant messaging application), instant message, IM, (SMS) text"
"大統領","だいとうりょう","president (of a country); big man, boss, buddy, mate"
"起き上がる","おきあがる","to rise, to get up, to stand up, to sit up"
"互い","たがい","each other, one another"
"反省","はんせい","reflection, reconsideration, introspection, meditation, contemplation; regret, repentance, remorse, being sorry"
"和尚","おしょう, かしょう, わじょう","priestly teacher, preceptor; monk (esp. the head monk of a temple), priest, head priest; second highest priestly rank in Buddhism; master (of one's art, trade, etc.)"
"何百","なんびゃく","hundreds"
"弁当","べんとう","bento, Japanese box lunch"
"二重","にじゅう, ふたえ","double, two-fold, two layers, duplex; diplo-, dipl-; double-edged eyelid, double eyelid, creased eyelid"
"追い出す","おいだす","to expel, to drive out"
"難題","なんだい","difficult problem, challenge"
"","ボー, ボウ","bow (weapon); bow, bowknot; bow tie"
"番組","ばんぐみ","program (e.g. TV), programme"
"一角","いっかく, イッカク","corner, section, point, part; one horn; pillar (of a group, system, etc.), member (of an organization, etc.); first corner; narwhal (Monodon monoceros)"
"手帳","てちょう","notebook, memo pad, (pocket) diary; certificate; identification card"
"家具","かぐ","furniture"
"浮気","うわき","extramarital sex, affair, fooling around; infidelity, wantonness, unfaithfulness, inconstancy, fickleness, caprice"
"事業","じぎょう","business, enterprise, venture, (commercial) activity, (business) operation, industry; (social) project, undertaking, enterprise, work, activity, program, service"
"政治家","せいじか","politician, statesman"
"男の人","おとこのひと","man"
"","テスト","test (of ability, knowledge, etc.), exam, examination, quiz; test (of performance, quality, etc.), trial; rehearsal"
"陸","りく, おか","land, shore"
"","ぶつぶつ, ブツブツ","grunt, grumble, complaint, mutter; pimples, spots, eruption, rash; cutting into small pieces; simmering"
"荒野","こうや, あれの, あらの","wasteland, wilderness, deserted land, prairie, vast plain, wilds, desert, wild land"
"強さ","つよさ","strength, power"
"上司","じょうし","(one's) superior, (one's) boss, the higher-ups"
"","がっかり, ガッカリ","to be disappointed, to be dejected, to be downhearted, to be discouraged, to be disheartened, to lose heart, to feel let down; to feel exhausted, to feel drained"
"通常","つうじょう","usual, ordinary, normal, regular, general, common"
"途切れる","とぎれる","to break off, to come to an end, to be interrupted, to be cut short, to pause"
"進行","しんこう","moving forward (e.g. of a vehicle), onward movement; progress (of work, activities, etc.), advance, making headway; progression (of a disease, global warming, etc.); progression (e.g. chord progression)"
"警告","けいこく","warning, caution, admonition; keikoku (penalty in judo)"
"祝う","いわう","to celebrate, to congratulate, to observe (a festival); to present (a gift) in celebration, to drink in celebration; to wish for (a happy future, good fortune, etc.), to pray for"
"","カッと, かっと","flaring up, burning hotly, suddenly becoming bright; flying into a rage, losing one's cool; opening suddenly and widely (e.g. eyes, mouth); acting resolutely"
"友情","ゆうじょう","friendship, fellowship, camaraderie"
"広告","こうこく","advertisement, advertising; announcement, notice"
"崎","さき","small peninsula, cape, promontory, headland"
"破片","はへん","fragment, broken piece, splinter, chip, shard"
"管理人","かんりにん","administrator, janitor, manager, concierge, caretaker, superintendent, supervisor; custodian, executor"
"非常","ひじょう","emergency; extreme, great, extraordinary, remarkable, unusual, terrible, severe"
"","ぶらぶら, ブラブラ","dangling, swaying, swinging; (walking) leisurely, aimlessly, strolling, wandering, rambling; idly, lazily, leisurely, aimlessly"
"首都","しゅと","capital (city), metropolis"
"科","か","department, section, faculty, school, arm; course (of study), branch of study, specialization; (taxonomical) family"
"伯","はく","count, earl; chief official of the Department of Worship (under the ritsuryō system); Brazil"
"白髪","しらが, はくはつ, しろかみ, しらかみ","white hair, grey hair, gray hair"
"馬場","ばば","riding ground, racecourse, racetrack"
"振り回す","ふりまわす","to wield, to brandish, to flourish, to wave (about), to swing; to display (one's knowledge), to show off; to abuse (one's power); to manipulate someone"
"予測","よそく","prediction, estimation"
"早々","そうそう","as soon as..., just after..., immediately after...; hurriedly, in haste, quickly, promptly, early"
"辰","たつ","the Dragon (fifth sign of the Chinese zodiac); hour of the Dragon (around 8am, 7-9am, or 8-10am); east-southeast; third month of the lunar calendar"
"戯れる","たわむれる, ざれる","to be playful, to gambol, to be amused (with something), to play, to sport, to frolic, to joke; to flirt with; to have elegance, to have refinement"
"山野","さんや","hills and fields, countryside"
"数十","すうじゅう","dozens, scores of, decades"
"着せる","きせる","to put clothes on (someone), to dress, to clothe; to cover, to coat, to plate, to gild, to veneer; to pin (e.g. a crime on someone), to lay (blame), to charge (with an offence), to give (a bad name), to remind someone of (their indebtedness)"
"麓","ふもと","foot (of a mountain or hill), bottom, base"
"怖がる","こわがる","to be afraid (of), to fear, to be frightened (of), to be scared (of), to worry (about)"
"不吉","ふきつ","ominous, sinister, unlucky, inauspicious"
"極端","きょくたん","extreme, extremity"
"襲撃","しゅうげき","(surprise) attack, assault, raid, charge"
"西洋","せいよう","the West, the Occident, Western countries"
"村長","そんちょう, むらおさ","village headman, village mayor"
"沼","ぬま","marsh, swamp, wetland, bog, pond; obsession, addiction, being hooked on, getting sucked into; ugly man; retard, mentally disabled person"
"解剖","かいぼう","dissection, autopsy, postmortem examination; analysis, postmortem"
"刃物","はもの","edged tool, cutting instrument, knife"
"署長","しょちょう","chief (of police), head (of office)"
"物質","ぶっしつ","material, substance; matter"
"玩具","おもちゃ, オモチャ","toy; (person or thing treated as a) plaything"
"","デート, デイト","date (with someone), (social) outing (for two), date night; date (day)"
"禁止","きんし","prohibition, inhibition, ban"
"右側","みぎがわ, うそく, みぎっかわ","right side, right-hand side"
"優雅","ゆうが","elegant, graceful, refined; leisurely, comfortable, easy, carefree"
"裁く","さばく","to judge, to try, to sit in judgement (on), to decide (on)"
"工事","こうじ","construction work"
"全力","ぜんりょく","all one's power (strength, energy, efforts), one's utmost"
"兵力","へいりょく","military force, force of arms, strength of an army"
"暗黒","あんこく","darkness"
"力強い","ちからづよい","powerful, strong, forceful, vigorous; reassuring, encouraging"
"快楽","かいらく, けらく","pleasure; supreme pleasure obtained by freeing oneself from earthly desires"
"物語る","ものがたる","to tell (a story), to give an account of (an event, experience, etc.), to relate, to recount; to tell of, to show, to indicate, to prove, to attest to"
"陣地","じんち","encampment, position; side, end, goal area"
"座席","ざせき","seat"
"寝床","ねどこ","bed, berth, crib, cot, bedroom"
"粗野","そや","rustic, rude, vulgar, rough"
"兵器","へいき","arms, weapon, ordnance"
"形式","けいしき","form (as opposed to substance); format, form, style, manner; formality, form; mode, form; form (bilinear, quadratic, etc.)"
"富","とみ","riches, wealth, fortune; resources; lottery"
"臨む","のぞむ","to look out on, to overlook, to front onto; to face (a situation, crisis, etc.), to meet (e.g. death), to be confronted by; to deal with (an issue); to attend (e.g. a function), to appear (e.g. in court), to be present at, to go to (e.g. a place), to take part in, to participate, to join"
"寸前","すんぜん","just before, on the verge of, on the brink of; just in front of, just ahead of"
"干す","ほす","to air, to dry, to desiccate; to drain (off); to drink up; to deprive of a role, job, etc."
"野菜","やさい","vegetable; marijuana, cannabis"
"照明","しょうめい","illumination, lighting"
"幾分","いくぶん","somewhat, to some extent, to some degree; some, part, portion"
"限り限り","ぎりぎり, ギリギリ","just barely, only just, at the very limit, at the last moment"
"静寂","せいじゃく","silence, stillness, quietness"
"工夫","くふう","devising (a way), contriving, inventing, thinking up, figuring out, coming up with, working out; device, design, idea, plan, invention; dedication to spiritual improvement (esp. through Zen meditation)"
"見知らぬ","みしらぬ","strange, unfamiliar, unknown"
"甚だ","はなはだ","very, greatly, extremely, exceedingly, highly, quite"
"地理","ちり","geography"
"制する","せいする","to hold back (e.g. emotions), to rein in (e.g. a horse, unruly people), to bridle; to get the better of; to control, to command"
"私的","してき","private, personal"
"以降","いこう","on and after, from ... onward, since"
"積極的","せっきょくてき","positive, assertive, active, proactive, aggressive"
"取り囲む","とりかこむ","to surround, to crowd around, to gather around, to encircle, to besiege"
"反射的","はんしゃてき","reflexive, reflecting"
"助手","じょしゅ","assistant, helper; assistant (to a professor), research assistant"
"お休み","おやすみ","holiday, day off, absence; sleep, rest; good night"
"決定的","けっていてき","definite, final, decisive, conclusive"
"頭部","とうぶ","head"
"庵","いおり, あん, いお","hermitage, retreat"
"","ダンス","dance, dancing"
"高まる","たかまる","to rise, to swell, to be promoted"
"双方","そうほう","both parties, both sides"
"事柄","ことがら","matter, thing, affair, circumstance"
"可愛らしい","かわいらしい","lovely, sweet, pretty, cute, adorable"
"捜索","そうさく","search (esp. for someone or something missing), manhunt; legally authorized search of a person, building, etc."
"傾ける","かたむける","to incline, to lean, to tip, to tilt, to slant, to bend, to list; to devote oneself to, to concentrate on, to pour one's energy into; to ruin, to squander, to empty; to drink (alcohol)"
"食べ物","たべもの","food"
"","ネクタイ","tie, necktie"
"涼しい","すずしい","cool, refreshing; clear (e.g. eyes), bright; clear, distinct; composed (facial expression), unruffled, unconcerned; pure, upright, innocent"
"数々","かずかず","many, numerous, various, large number of"
"持参","じさん","bringing, taking, carrying"
"占領","せんりょう","occupying, having (an area) all to oneself; military occupation, possession, capture, seizure"
"愛人","あいじん","lover, mistress"
"城内","じょうない","inside of a castle; area surrounded by castle walls"
"狂気","きょうき","madness, insanity"
"朝日","あさひ","morning sun"
"境内","けいだい","grounds (esp. of shrines and temples), compound, churchyard, precincts"
"煽る","あおる","to fan (oneself, flames, etc.); to flap (in the wind); to instigate, to stir up, to incite, to agitate; to drive up prices (by buying a large amount of something); to take a photo from a low angle; to tailgate"
"物体","ぶったい","object, body, solid"
"跳ねる","はねる","to jump, to leap, to prance, to spring up, to bound, to hop; to break up, to close, to come to an end; to hit (e.g. to have a car hit something or someone)"
"アメリカ人","アメリカじん","American person"
"説教","せっきょう","sermon, preaching, homily; remonstration, scolding, lecturing"
"境","さかい, きょう","border, boundary; turning point, watershed; area, region, spot, space, environment; psychological state, mental state; cognitive object, something perceptible by the sense organs or mind"
"同盟","どうめい","alliance, union, league"
"意地","いじ","stubbornness, obstinacy, willpower, pride; disposition, nature; appetite, desire, greed"
"外見","がいけん, そとみ","outward appearance, looks"
"弥生","やよい, いやおい","third month of the lunar calendar; Yayoi period (ca. 300 BCE-300 CE), Yayoi culture; thick growth (of grass, etc.)"
"一途","いちず","single-minded, intent, determined, wholehearted, earnest, devoted (to)"
"歓迎","かんげい","welcome, (warm) reception"
"長屋","ながや","tenement house, row house"
"何て","なんて","how ...!, what ...!; what?, what's that?"
"燃やす","もやす, もす","to burn; to burn with (emotion, feeling), to be fired up"
"直る","なおる","to get mended, to be repaired, to be fixed; to return to normal, to recover (e.g. one's temper), to be restored, to improve, to rally, to come right; to be corrected, to get put right, to be rectified; to come right, to cure (itself), to get cured; to sit properly; to be promoted, to rise; to have one's crimes forgiven"
"大使","たいし","ambassador"
"紅茶","こうちゃ","black tea"
"宅","たく","house, home; one's house, one's home; one's husband"
"巧み","たくみ","skillful, adroit, dexterous, masterful, clever, ingenious, cunning; craft, craftsmanship, skill, dexterity, design; plot, scheme, artifice, trick"
"演技","えんぎ","acting, performance"
"級","きゅう","(school) grade, year, class; class, grade, rank, level; kyu (junior rank in martial arts, go, shogi, etc.)"
"大気","たいき","atmosphere, air; magnanimity, generosity"
"耽る","ふける","to indulge in, to give oneself up to, to be obsessed by; to be engrossed in, to be lost in, to be absorbed in"
"１０万","じゅうまん","100,000, hundred thousand"
"正義","せいぎ","justice, right, righteousness; correct meaning, correct explanation"
"","ミリ","milli-, 10^-3; millimetre, millimeter"
"人格","じんかく","personality, character, individuality, personhood"
"歩み寄る","あゆみよる","to compromise, to meet halfway; to step up to, to walk up to, to approach"
"幻想","げんそう","fantasy, illusion, vision, dream"
"滑らか","なめらか, すべらか","smooth (of a surface), glassy, velvety, soft; smooth (of an action, proceedings, etc.), fluent (speech), fluid, trouble-free; continuously differentiable"
"纏まる","まとまる","to find resolution, to be settled, to be agreed on, to be completed; to be collected, to be assembled, to be brought together; to be well arranged, to be in order, to be unified, to take shape, to be coherent"
"確保","かくほ","securing, obtaining, ensuring, guarantee, maintaining; belay, belaying"
"加減","かげん","degree, extent, amount, balance, state, condition; (health) condition, state of health; adjustment, moderation, regulation; addition and subtraction; slight sign of ..., slight state of ...; just right for ..."
"三回","さんかい","three times"
"反論","はんろん","objection, refutation, rebuttal, counterargument"
"","プール","(swimming) pool; pool (cue sport); pooling (money, resources, etc.); pool (price ring)"
"衣装","いしょう","clothing, costume, outfit, garment, dress"
"","それでいて","and yet, despite (all) that"
"善","ぜん","good, goodness, right, virtue"
"持ち込む","もちこむ","to bring in, to take in, to carry in; to approach (someone) with (a proposal, offer, problem, etc.), to bring, to lodge (a complaint), to propose (e.g. a project); to bring (to another stage), to take (e.g. to court, to extra time, to a play-off)"
"勘定","かんじょう","calculation, computation, counting, reckoning, count; bill, check, account, payment (of a bill), settlement (of an account); consideration, allowance"
"対立","たいりつ","confrontation, opposition, antagonism"
"捕虜","ほりょ","prisoner (of war), POW, captive"
"駅前","えきまえ","in front of a station"
"","ハンドル","handle; steering wheel; handlebar, handlebars; handle, screen name, username"
"旅人","たびびと, りょじん, たびと, たひと","traveller, traveler, wayfarer, tourist"
"堀","ほり","moat, fosse; canal, ditch"
"塵","ゴミ, ごみ","rubbish, trash, garbage, refuse, litter"
"","サービス, サーヴィス","service, help, assistance, care, concern; discount, discounted item; free service, freebie, gift; service, utility, amenity, resource; (after-sales) service, servicing, (product) maintenance; service (e.g. in tennis), serve"
"弱る","よわる","to weaken, to grow weak, to wane, to decline (of one's health); to be downcast, to be dejected, to be dispirited; to be troubled, to be at a loss, to be perplexed, to be annoyed"
